PID,livelong,livelat,wslong,wslat
21298, 0, 0
21299, 0, 0
21300, 0, 0
21301, 0, 0
21302, 0, 0
21303, 0, 0
21304, 0, 0
21305, 0, 0
21306, 0, 0
21307, 0, 0
21308, 0, 0
21309, 0, 0
21310, 0, 0
21311, 0, 0
21312, 0, 0
21313, 0, 0
21314, 0, 0
21315, 0, 0
21316, 0, 0
21317, 0, 0
21318, 0, 0
21319, 0, 0
21320, 0, 0
21321, 0, 0
21322, 0, 0
21323, 0, 0
21324, 0, 0
21325, 0, 0
21326, 0, 0
21327, 0, 0
21328, 0, 0
21329, 0, 0
21330, 0, 0
21331, 0, 0
21332, 0, 0
21333, 0, 0
21334, 0, 0
21335, 0, 0
21336, 0, 0
21337, 0, 0
21338, 0, 0
21339, 0, 0
21340, 0, 0
21341, 0, 0
21342, 0, 0
21343, 0, 0
21344, 0, 0
21345, 0, 0
21346, 0, 0
21347, 0, 0
21348, 0, 0
21349, 0, 0
21350, 0, 0
21351, 0, 0
21352, 0, 0
21353, 0, 0
21354, 0, 0
21355, 0, 0
21356, 0, 0
21357, 0, 0
21358, 0, 0
21359, 0, 0
21360, 0, 0
21361, 0, 0
21362, 0, 0
21363, 0, 0
21364, 0, 0
21365, 0, 0
21366, 0, 0
21367, 0, 0
21368, 0, 0
21369, 0, 0
21370, 0, 0
21371, 0, 0
21372, 0, 0
21373, 0, 0
21374, 0, 0
21375, 0, 0
21376, 0, 0
21377, 0, 0
21378, 0, 0
21379, 0, 0
21380, 0, 0
21381, 0, 0
21382, 0, 0
21383, 0, 0
21384, 0, 0
21385, 0, 0
21386, 0, 0
21387, 0, 0
21388, 0, 0
21389, 0, 0
21390, 0, 0
21391, 0, 0
21392, 0, 0
21393, 0, 0
21394, 0, 0
21395, 0, 0
21396, 0, 0
21397, 0, 0
21398, 0, 0
21399, 0, 0
21400, 0, 0
21401, 0, 0
21402, 0, 0
21403, 0, 0
21404, 0, 0
21405, 0, 0
21406, 0, 0
21407, 0, 0
21408, 0, 0
21409, 0, 0
21410, 0, 0
21411, 0, 0
21412, 0, 0
21413, 0, 0
21414, 0, 0
21415, 0, 0
21416, 0, 0
21417, 0, 0
21418, 0, 0
21419, 0, 0
21420, 0, 0
21421, 0, 0
21422, 0, 0
21423, 0, 0
21424, 0, 0
21425, 0, 0
21426, 0, 0
21427, 0, 0
21428, 0, 0
21429, 0, 0
21430, 0, 0
21431, 0, 0
21432, 0, 0
21433, 0, 0
21434, 0, 0
21435, 0, 0
21436, 0, 0
21437, 0, 0
21438, 0, 0
21439, 0, 0
21440, 0, 0
21441, 0, 0
21442, 0, 0
21443, 0, 0
21444, 0, 0
21445, 0, 0
21446, 0, 0
21447, 0, 0
21448, 0, 0
21449, 0, 0
21450, 0, 0
21451, 0, 0
21452, 0, 0
21453, 0, 0
21454, 0, 0
21455, 0, 0
21456, 0, 0
21457, 0, 0
21458, 0, 0
21459, 0, 0
21460, 0, 0
21461, 0, 0
21462, 0, 0
21463, 0, 0
21464, 0, 0
21465, 0, 0
21466, 0, 0
21467, 0, 0
21468, 0, 0
21469, 0, 0
21470, 0, 0
21471, 0, 0
21472, 0, 0
21473, 0, 0
21474, 0, 0
21475, 0, 0
21476, 0, 0
21477, 0, 0
